"Family","Genus","Kingdom","Order","Class","Phylum"
"Pylaisiaceae","Macrohymenium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Drummondiaceae","Macromitrium","Plantae","Scouleriales","Bryopsida","Streptophyta"
"Ptychomniaceae","Achyrophyllum","Plantae","Ptychomniales","Bryopsida","Streptophyta"
"Pterobryaceae","Aerobryopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Ptychomitriaceae","Anictangium","Plantae","Grimmiales","Bryopsida","Streptophyta"
"Dicranellaceae","Aongstroemia","Plantae",NA,NA,NA
"Funariaceae","Aphanorrhegma","Plantae","Funariales","Bryopsida","Streptophyta"
"Grimmiaceae","Apocarpum","Plantae","Grimmiales","Bryopsida","Streptophyta"
"Sematophyllaceae","Aptychus","Plantae","Hypnales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Arctoa","Plantae","Dicranales","Bryopsida","Streptophyta"
"Dicranaceae","Arctoa","Plantae","Dicranales","Bryopsida","Streptophyta"
"Leucodontaceae","Astrodontium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hylocomiaceae","Barbella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiaceae","Brachythecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Cryphaeaceae","Braunia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Breidleria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Bryoandersonia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Bryoceuthospora","Plantae","Pottiales","Bryopsida","Streptophyta"
"Hylocomiaceae","Calliergon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Ceuthospora","Plantae","Pottiales","Bryopsida","Streptophyta"
"Symphyodontaceae","Chaetomitrella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Cratoneurella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Catagoniaceae","Cryptogonium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Callicostaceae","Cyathophorum","Plantae",NA,NA,NA
"Rhabdoweisiaceae","Dicranoloma","Plantae","Dicranales","Bryopsida","Streptophyta"
"Mniaceae","Amblyodon","Plantae","Bryales","Bryopsida","Streptophyta"
"Lembophyllaceae","Pterogoniella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Ditrichaceae","Didymodum","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Pottiaceae","Didymodum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Thuidiaceae","Elodium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypnaceae","Heterophyllium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Himantocladium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Miyabeaceae","Homaliadelphus","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Homaliadelphus","Plantae","Hypnales","Bryopsida","Streptophyta"
"Amblystegiaceae","Homalothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypnaceae","Homomallium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Taxiphyllaceae","Hondaella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Callicostaceae","Hookeria","Plantae",NA,NA,NA
"Pterobryaceae","Horikawaea","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Hymenostomum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Hypnaceae","Hyocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterobryellaceae","Hypnodendron","Plantae","Hypnodendrales","Bryopsida","Streptophyta"
"Pottiaceae","Lydiaea","Plantae","Pottiales","Bryopsida","Streptophyta"
"Amblystegiaceae","Mittenothamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Callicostaceae","Neohypnella","Plantae",NA,NA,NA
"Rhabdoweisiaceae","Oncophorus","Plantae","Dicranales","Bryopsida","Streptophyta"
"Orthodontiaceae","Orthodontium","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Leucobryaceae","Paraleucobryum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Ditrichaceae","Pleuriditrichum","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Hylocomiaceae","Ptychodium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Stephanodictyon","Plantae","Pottiales","Bryopsida","Streptophyta"
"Hypnaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Sematophyllaceae","Stereodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterobryaceae","Symphysodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Stereophyllaceae","Homalothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Fabroniaceae","Homalothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiaceae","Homomallium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Amblystegiaceae","Homomallium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myuriaceae","Homomallium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Jocheniaceae","Homomallium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Symphyodontaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hookeriaceae","Hookeria","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Daltoniaceae","Hookeria","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Saulomataceae","Hookeria","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Lembophyllaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Sematophyllaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypopterygiaceae","Hookeria","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Leucomiaceae","Hookeria","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Hypnaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Stereophyllaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Meteoriaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Thuidiaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Splachnaceae","Hookeria","Plantae","Splachnales","Bryopsida","Streptophyta"
"Schimperobryaceae","Hookeria","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Racopilaceae","Hookeria","Plantae","Hypnodendrales","Bryopsida","Streptophyta"
"Echinodiaceae","Hookeria","Plantae","Hypnales","Bryopsida","Streptophyta"
"Symphyodontaceae","Hookeriopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Hookeriopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Hyalophyllum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Neckeraceae","Hydrocryphaea","Plantae","Hypnales","Bryopsida","Streptophyta"
"Grimmiaceae","Hydrogrimmia","Plantae","Grimmiales","Bryopsida","Streptophyta"
"Sematophyllaceae","Hydropogon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hydropogonellaceae","Hydropogon","Plantae",NA,NA,NA
"Hydropogonellaceae","Hydropogonella","Plantae",NA,NA,NA
"Leskeaceae","Hygroamblystegium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Scorpidiaceae","Hygroamblystegium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pseudoleskeellaceae","Hygroamblystegium","Plantae",NA,NA,NA
"Aongstroemiaceae","Hygrodicranum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Scorpidiaceae","Hygrohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hylocomiaceae","Hygrohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Sematophyllaceae","Hygrohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypnaceae","Hygrohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Bryaceae","Hygrohypnum","Plantae","Bryales","Bryopsida","Streptophyta"
"Pylaisiaceae","Hygrohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Hygrohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Hygrohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Climaciaceae","Hygrohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterigynandraceae","Hygrohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hylocomiaceae","Hylocomiastrum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Leskeaceae","Hylocomiopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypnaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myuriaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Taxiphyllaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lepyrodontaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lembophyllaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Helodiaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Entodontaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Rhytidiaceae","Hylocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Splachnaceae","Hymenocleiston","Plantae","Splachnales","Bryopsida","Streptophyta"
"Orthodontiaceae","Hymenodon","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Racopilaceae","Hymenodon","Plantae","Hypnodendrales","Bryopsida","Streptophyta"
"Aulacomniaceae","Hymenodontopsis","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Hymenolomataceae","Hymenoloma","Plantae",NA,NA,NA
"Rhabdoweisiaceae","Hymenoloma","Plantae","Dicranales","Bryopsida","Streptophyta"
"Seligeriaceae","Hymenolomopsis","Plantae","Grimmiales","Bryopsida","Streptophyta"
"Encalyptaceae","Hymenostoma","Plantae","Encalyptales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Hymenostomum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Oedipodiaceae","Hymenostomum","Plantae","Oedipodiales","Oedipodiopsida","Streptophyta"
"Timmiellaceae","Hymenostylium","Plantae",NA,NA,NA
"Amphidiaceae","Hymenostylium","Plantae",NA,NA,NA
"Myuriaceae","Hyocomium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Timmiellaceae","Hyophila","Plantae",NA,NA,NA
"Hypodontiaceae","Hyophila","Plantae","Dicranales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Hyophila","Plantae","Dicranales","Bryopsida","Streptophyta"
"Gigaspermaceae","Hyophila","Plantae","Gigaspermales","Bryopsida","Streptophyta"
"Rhachitheciaceae","Hyophila","Plantae","Dicranales","Bryopsida","Streptophyta"
"Pottiaceae","Hyophilopsis","Plantae","Pottiales","Bryopsida","Streptophyta"
"Symphyodontaceae","Hypnella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Callicostaceae","Hypnella","Plantae",NA,NA,NA
"Hypnaceae","Hypnella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Hypnella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Spiridentaceae","Hypnodendron","Plantae",NA,NA,NA
"Amblystegiaceae","Hypnodendron","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Hypnodendron","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lembophyllaceae","Hypnodendron","Plantae","Hypnales","Bryopsida","Streptophyta"
"Orthostichellaceae","Hypnodendron","Plantae","Hypnales","Bryopsida","Streptophyta"
"Rhachitheciaceae","Hypnodon","Plantae","Dicranales","Bryopsida","Streptophyta"
"Myuriaceae","Meteorium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Leucobryaceae","Metzlerella","Plantae","Dicranales","Bryopsida","Streptophyta"
"Leucobryaceae","Metzleria","Plantae","Dicranales","Bryopsida","Streptophyta"
"Pottiaceae","Microbryum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Leucobryaceae","Microcampylopus","Plantae","Dicranales","Bryopsida","Streptophyta"
"Dicranellaceae","Microcampylopus","Plantae",NA,NA,NA
"Hypnaceae","Microctenidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myuriaceae","Microctenidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Polytrichaceae","Microdendron","Plantae","Polytrichales","Polytrichopsida","Streptophyta"
"Dicranellaceae","Microdus","Plantae",NA,NA,NA
"Pottiaceae","Microdus","Plantae","Pottiales","Bryopsida","Streptophyta"
"Orthodontiaceae","Microdus","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Micromitriaceae","Micromitrium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Orthotrichaceae","Micromitrium","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Mniaceae","Microphilonotis","Plantae","Bryales","Bryopsida","Streptophyta"
"Bryaceae","Microphilonotis","Plantae","Bryales","Bryopsida","Streptophyta"
"Bartramiaceae","Microphilonotis","Plantae","Bartramiales","Bryopsida","Streptophyta"
"Funariaceae","Micropoma","Plantae","Funariales","Bryopsida","Streptophyta"
"Funariaceae","Microstegium","Plantae","Funariales","Bryopsida","Streptophyta"
"Hypnaceae","Microthamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Microthamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hylocomiaceae","Microthamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Amblystegiaceae","Microthamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Taxiphyllaceae","Microthamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Microthamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Lembophyllaceae","Microthamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myuriaceae","Microthamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Callicostaceae","Microthamnium","Plantae",NA,NA,NA
"Neckeraceae","Microthamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Microtheciellaceae","Microtheciella","Plantae",NA,NA,NA
"Thuidiaceae","Microthuidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Bryaceae","Mielichhoferia","Plantae","Bryales","Bryopsida","Streptophyta"
"Bartramiaceae","Mielichhoferia","Plantae","Bartramiales","Bryopsida","Streptophyta"
"Pottiaceae","Semibarbula","Plantae","Pottiales","Bryopsida","Streptophyta"
"Amblystegiaceae","Serpoleskea","Plantae","Hypnales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Serpoleskea","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pseudoleskeellaceae","Serpoleskea","Plantae",NA,NA,NA
"Serpotortellaceae","Serpotortella","Plantae","Pottiales","Bryopsida","Streptophyta"
"Sematophyllaceae","Sigmatella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Symphyodontaceae","Sigmatella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypnaceae","Sigmatella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Sigmatella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Simophyllum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Fissidentaceae","Simplicidens","Plantae","Dicranales","Bryopsida","Streptophyta"
"Pottiaceae","Sinocalliergon","Plantae","Pottiales","Bryopsida","Streptophyta"
"Fissidentaceae","Skitophyllum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Rhizogoniaceae","Skitophyllum","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Amblystegiaceae","Skitophyllum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Ditrichaceae","Skottsbergia","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Dicranaceae","Solmsia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Erpodiaceae","Solmsiella","Plantae","Dicranales","Bryopsida","Streptophyta"
"Sorapillaceae","Sorapilla","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Sphaerangium","Plantae","Pottiales","Bryopsida","Streptophyta"
"Leucobryaceae","Sphaerothecium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Leucobryaceae","Sphagnum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Cryphaeaceae","Sphagnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Flatbergiaceae","Sphagnum","Plantae","Sphagnales","Sphagnopsida","Streptophyta"
"Amblystegiaceae","Hypnofabronia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Cryphaeaceae","Bryobartlettia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Symphyodontaceae","Bryocrumia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Leskeaceae","Bryohaplocladium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Bryaceae","Bryohaplocladium","Plantae","Bryales","Bryopsida","Streptophyta"
"Orthotrichaceae","Cardotiella","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Leskeaceae","Fabronidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Taxiphyllaceae","Forsstroemia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypnaceae","Horridohypnum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hylocomiaceae","Mittenothamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Symphyodontaceae","Myurella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Noguchiodendron","Plantae","Hypnales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Orthothecium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Phascopsis","Plantae","Pottiales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Pocsiella","Plantae","Dicranales","Bryopsida","Streptophyta"
"Diphysciaceae","Pseudotimmiella","Plantae","Diphysciales","Bryopsida","Streptophyta"
"Aulacomniaceae","Pyrrhobryum","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Pterobryaceae","Squamidium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Mniaceae","Stellariomnium","Plantae","Bryales","Bryopsida","Streptophyta"
"Orthotrichaceae","Stoneobryum","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Ditrichaceae","Strombulidens","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Pterobryaceae","Pursellia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Taxiphyllum","Plantae","Hypnales","Bryopsida","Streptophyta"
"Neckeraceae","Arbuscula","Plantae","Hypnales","Bryopsida","Streptophyta"
"Micromitriaceae","Nanomitrium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Orthostichellaceae","Dixonia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Bartramiaceae","Hygroamblystegium","Plantae","Bartramiales","Bryopsida","Streptophyta"
"Rhachitheciaceae","Hypnodontopsis","Plantae","Dicranales","Bryopsida","Streptophyta"
"Hypnaceae","Acritodon","Plantae","Hypnales","Bryopsida","Streptophyta"
"Leucobryaceae","Ochrobryum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Daltoniaceae","Leskeodontopsis","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Hylocomiaceae","Chaetomitriopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Sharpiella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Dicranellaceae","Bartleya","Plantae",NA,NA,NA
"Splachnaceae","Splachnum","Plantae","Splachnales","Bryopsida","Streptophyta"
"Hylocomiaceae","Neodolichomitra","Plantae","Hypnales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Symblepharis","Plantae","Dicranales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Saviczia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Meesiaceae","Mielichhoferia","Plantae","Splachnales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Acanthocladiella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Mniaceae","Orthomniopsis","Plantae","Bryales","Bryopsida","Streptophyta"
"Thuidiaceae","Fauriella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Erpodiaceae","Aulacopilum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Pottiaceae","Molendoa","Plantae","Pottiales","Bryopsida","Streptophyta"
"Aongstroemiaceae","Aongstroemia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Pottiaceae","Crumia","Plantae","Pottiales","Bryopsida","Streptophyta"
"Pottiaceae","Kingiobryum","Plantae","Pottiales","Bryopsida","Streptophyta"
"Brachytheciaceae","Stokesiella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Dicranellaceae","Micromitrium","Plantae",NA,NA,NA
"Leucobryaceae","Mitrobryum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Grimmiaceae","Orthotrichum","Plantae","Grimmiales","Bryopsida","Streptophyta"
"Mniaceae","Pseudobryum","Plantae","Bryales","Bryopsida","Streptophyta"
"Rhizogemmaceae","Dicranella","Plantae","Dicranales","Bryopsida","Streptophyta"
"Bryaceae","Perssonia","Plantae","Bryales","Bryopsida","Streptophyta"
"Plagiotheciaceae","Isopterygiopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Funariaceae","Steppomitra","Plantae","Funariales","Bryopsida","Streptophyta"
"Myriniaceae","Myuroclada","Plantae","Hypnales","Bryopsida","Streptophyta"
"Phyllodrepaniaceae","Phyllodrepanium","Plantae","Bryales","Bryopsida","Streptophyta"
"Bryaceae","Mniobryoides","Plantae","Bryales","Bryopsida","Streptophyta"
"Thuidiaceae","Bryonoguchia","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pottiaceae","Pachyneuropsis","Plantae","Pottiales","Bryopsida","Streptophyta"
"Mniaceae","Mniobryum","Plantae","Bryales","Bryopsida","Streptophyta"
"Dicranaceae","Orthodicranum","Plantae","Dicranales","Bryopsida","Streptophyta"
"Polytrichaceae","Itatiella","Plantae","Polytrichales","Polytrichopsida","Streptophyta"
"Polytrichaceae","Notoligotrichum","Plantae","Polytrichales","Polytrichopsida","Streptophyta"
"Polytrichaceae","Steereobryon","Plantae","Polytrichales","Polytrichopsida","Streptophyta"
"Callicladiaceae","Callicladium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Fontinalaceae","Calliergonella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Hypnaceae","Stereodontopsis","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pterobryaceae","Symphysodontella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Acrocladiaceae","Calliergon","Plantae",NA,NA,NA
"Pseudoleskeaceae","Neolescuraea","Plantae",NA,NA,NA
"Daltoniaceae","Metadistichophyllum","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Bryaceae","Mnium","Plantae","Bryales","Bryopsida","Streptophyta"
"Rhizogemmaceae","Anisothecium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Hymenolomataceae","Campylopus","Plantae",NA,NA,NA
"Pseudoleskeaceae","Leskeella","Plantae",NA,NA,NA
"Myuriaceae","Pylaisiella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Myuriaceae","Allorgea","Plantae","Hypnales","Bryopsida","Streptophyta"
"Pylaisiaceae","Herzogiella","Plantae","Hypnales","Bryopsida","Streptophyta"
"Bryowijkiaceae","Bryowijkia","Plantae",NA,NA,NA
"Bartramiaceae","Neosharpiella","Plantae","Bartramiales","Bryopsida","Streptophyta"
"Ditrichaceae","Mielichhoferia","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Calymperaceae","Mielichhoferia","Plantae","Dicranales","Bryopsida","Streptophyta"
"Orthodontiaceae","Mielichhoferia","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Pottiaceae","Mildeella","Plantae","Pottiales","Bryopsida","Streptophyta"
"Daltoniaceae","Mitrapoma","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Mitteniaceae","Mittenia","Plantae","Pottiales","Bryopsida","Streptophyta"
"Pylaisiadelphaceae","Mittenothamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Brachytheciaceae","Mittenothamnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Daltoniaceae","Mniadelphus","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Callicostaceae","Mniadelphus","Plantae",NA,NA,NA
"Spiridentaceae","Mniodendron","Plantae",NA,NA,NA
"Phyllodrepaniaceae","Mniomalia","Plantae","Bryales","Bryopsida","Streptophyta"
"Mitteniaceae","Mniopsis","Plantae","Pottiales","Bryopsida","Streptophyta"
"Aulacomniaceae","Mnium","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Bartramiaceae","Mnium","Plantae","Bartramiales","Bryopsida","Streptophyta"
"Callicostaceae","Mnium","Plantae",NA,NA,NA
"Timmiaceae","Mnium","Plantae","Timmiales","Bryopsida","Streptophyta"
"Calomniaceae","Mnium","Plantae",NA,NA,NA
"Pottiaceae","Mnium","Plantae","Pottiales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Mnium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Orthotrichaceae","Mnium","Plantae","Orthotrichales","Bryopsida","Streptophyta"
"Daltoniaceae","Mnium","Plantae","Hookeriales","Bryopsida","Streptophyta"
"Spiridentaceae","Mnium","Plantae",NA,NA,NA
"Rhizogoniaceae","Mnium","Plantae","Rhizogoniales","Bryopsida","Streptophyta"
"Calypogeiaceae","Mnium","Plantae","Jungermanniales","Jungermanniopsida","Streptophyta"
"Leucobryaceae","Mnium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Dicranellaceae","Mnium","Plantae",NA,NA,NA
"Neckeraceae","Mnium","Plantae","Hypnales","Bryopsida","Streptophyta"
"Funariaceae","Mnium","Plantae","Funariales","Bryopsida","Streptophyta"
"Scapaniaceae","Mnium","Plantae","Jungermanniales","Jungermanniopsida","Streptophyta"
"Polytrichaceae","Mnium","Plantae","Polytrichales","Polytrichopsida","Streptophyta"
"Fissidentaceae","Mnium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Aongstroemiaceae","Mnium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Tetraphidaceae","Mnium","Plantae","Tetraphidales","Tetraphidopsida","Streptophyta"
"Hedwigiaceae","Mnium","Plantae","Hedwigiales","Bryopsida","Streptophyta"
"Ditrichaceae","Mnium","Plantae","Pseudoditrichales","Bryopsida","Streptophyta"
"Meesiaceae","Mnium","Plantae","Splachnales","Bryopsida","Streptophyta"
"Dicranaceae","Mnium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Bruchiaceae","Mnium","Plantae","Dicranales","Bryopsida","Streptophyta"
"Ptychomitriaceae","Mnium","Plantae","Grimmiales","Bryopsida","Streptophyta"
"Fissidentaceae","Moenkemeyera","Plantae","Dicranales","Bryopsida","Streptophyta"
"Pottiaceae","Mollia","Plantae","Pottiales","Bryopsida","Streptophyta"
"Timmiellaceae","Mollia","Plantae",NA,NA,NA
"Diphysciaceae","Mollia","Plantae","Diphysciales","Bryopsida","Streptophyta"
"Rhabdoweisiaceae","Monocranum","Plantae","Dicranales","Bryopsida","Streptophyta"
