"Order","Kingdom","Genus","Species","Class","Phylum","Family"
"Sapindales","Plantae","Acradenia",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Santalales","Plantae","Acranthemum",NA,"Magnoliopsida","Streptophyta","Loranthaceae"
"Malpighiales","Plantae","Acridocarpus",NA,"Magnoliopsida","Streptophyta","Malpighiaceae"
"Sapindales","Plantae","Acrilia",NA,"Magnoliopsida","Streptophyta","Meliaceae"
"Santalales","Plantae","Acroblastum",NA,"Magnoliopsida","Streptophyta","Balanophoraceae"
"Piperales","Plantae","Acrocarpidium",NA,"Magnoliopsida","Streptophyta","Piperaceae"
"Gentianales","Plantae","Acrocoryne",NA,"Magnoliopsida","Streptophyta","Apocynaceae"
"Laurales","Plantae","Acrodiclidium",NA,"Magnoliopsida","Streptophyta","Lauraceae"
"Caryophyllales","Plantae","Acrodon",NA,"Magnoliopsida","Streptophyta","Aizoaceae"
"Caryophyllales","Plantae","Acroglochin",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Apiales","Plantae","Acroglyphe",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Cornales","Plantae","Acrolasia",NA,"Magnoliopsida","Streptophyta","Loasaceae"
"Santalales","Plantae","Acrolobus",NA,"Magnoliopsida","Streptophyta","Olacaceae"
"Apiales","Plantae","Acronema",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Oxalidales","Plantae","Acronodia",NA,"Magnoliopsida","Streptophyta","Elaeocarpaceae"
"Oxalidales","Plantae","Acronychia",NA,"Magnoliopsida","Streptophyta","Cunoniaceae"
"Oxalidales","Plantae","Acrophyllum",NA,"Magnoliopsida","Streptophyta","Cunoniaceae"
"Fabales","Plantae","Acropodium",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Caryophyllales","Plantae","Acrosanthes",NA,"Magnoliopsida","Streptophyta","Aizoaceae"
"Brassicales","Plantae","Acroschizocarpus",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Malvales","Plantae","Acrosepalum",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Malpighiales","Plantae","Acrossanthes",NA,"Magnoliopsida","Streptophyta","Hypericaceae"
"Santalales","Plantae","Acrostachys",NA,"Magnoliopsida","Streptophyta","Loranthaceae"
"Ericales","Plantae","Acrostemon",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Santalales","Plantae","Acrostephanus",NA,"Magnoliopsida","Streptophyta","Loranthaceae"
"Ericales","Plantae","Acrothamnus",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Oxalidales","Plantae","Acrozus",NA,"Magnoliopsida","Streptophyta","Elaeocarpaceae"
"Oxalidales","Plantae","Acsmithia",NA,"Magnoliopsida","Streptophyta","Cunoniaceae"
"Brassicales","Plantae","Actegeton",NA,"Magnoliopsida","Streptophyta","Salvadoraceae"
"Santalales","Plantae","Actinanthella",NA,"Magnoliopsida","Streptophyta","Loranthaceae"
"Apiales","Plantae","Actinanthus",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Boraginales","Plantae","Actinocarya",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Sapindales","Plantae","Actinocheita",NA,"Magnoliopsida","Streptophyta","Anacardiaceae"
"Apiales","Plantae","Actinocladus",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Ericales","Plantae","Actinocyclus",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Laurales","Plantae","Actinodaphne",NA,"Magnoliopsida","Streptophyta","Lauraceae"
"Malpighiales","Plantae","Actinodaphne",NA,"Magnoliopsida","Streptophyta","Phyllanthaceae"
"Apiales","Plantae","Actinolema",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Malvales","Plantae","Actinophora",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Ranunculales","Plantae","Actinospora",NA,"Magnoliopsida","Streptophyta","Ranunculaceae"
"Cucurbitales","Plantae","Actinostemma",NA,"Magnoliopsida","Streptophyta","Cucurbitaceae"
"Sapindales","Plantae","Actinostigma",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Malpighiales","Plantae","Actinostigma",NA,"Magnoliopsida","Streptophyta","Clusiaceae"
NA,"Plantae","Actinotinus",NA,NA,NA,"Viburnaceae"
"Apiales","Plantae","Actinotus",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Apiales","Plantae","Acularia",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Ericales","Plantae","Acunna",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Gentianales","Plantae","Acustelma",NA,"Magnoliopsida","Streptophyta","Apocynaceae"
"Brassicales","Plantae","Acuston",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Myrtales","Plantae","Adambea",NA,"Magnoliopsida","Streptophyta","Lythraceae"
"Cornales","Plantae","Adamia",NA,"Magnoliopsida","Streptophyta","Hydrangeaceae"
"Apiales","Plantae","Adarianta",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Icacinales","Plantae","Adelanthus",NA,"Magnoliopsida","Streptophyta","Icacinaceae"
"Lamiales","Plantae","Adelaster",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Boraginales","Plantae","Adelocaryum",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Lamiales","Plantae","Adeloda",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Gentianales","Plantae","Adelostemma",NA,"Magnoliopsida","Streptophyta","Apocynaceae"
"Malpighiales","Plantae","Adelphia",NA,"Magnoliopsida","Streptophyta","Malpighiaceae"
"Lamiales","Plantae","Adenacanthus",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Sapindales","Plantae","Adenandra",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Malpighiales","Plantae","Adenanthe",NA,"Magnoliopsida","Streptophyta","Ochnaceae"
"Proteales","Plantae","Adenanthos",NA,"Magnoliopsida","Streptophyta","Proteaceae"
"Malpighiales","Plantae","Adenarake",NA,"Magnoliopsida","Streptophyta","Ochnaceae"
"Myrtales","Plantae","Adenaria",NA,"Magnoliopsida","Streptophyta","Lythraceae"
"Gentianales","Plantae","Adenema",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Rosales","Plantae","Adenia",NA,"Magnoliopsida","Streptophyta","Urticaceae"
"Malpighiales","Plantae","Adenoa",NA,"Magnoliopsida","Streptophyta","Passifloraceae"
"Oxalidales","Plantae","Adenobasium",NA,"Magnoliopsida","Streptophyta","Elaeocarpaceae"
"Fabales","Plantae","Adenocalyx",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Ranunculales","Plantae","Adenocheton",NA,"Magnoliopsida","Streptophyta","Menispermaceae"
"Laurales","Plantae","Adenodaphne",NA,"Magnoliopsida","Streptophyta","Lauraceae"
"Malvales","Plantae","Adenodiscus",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Oxalidales","Plantae","Adenodus",NA,"Magnoliopsida","Streptophyta","Elaeocarpaceae"
"Caryophyllales","Plantae","Adenogramma",NA,"Magnoliopsida","Streptophyta","Molluginaceae"
"Saxifragales","Plantae","Adenogyna",NA,"Magnoliopsida","Streptophyta","Saxifragaceae"
"Myrtales","Plantae","Adenola",NA,"Magnoliopsida","Streptophyta","Onagraceae"
"Malpighiales","Plantae","Adenolinum",NA,"Magnoliopsida","Streptophyta","Linaceae"
"Gentianales","Plantae","Adenolisianthus",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Vitales","Plantae","Adenopetalum",NA,"Magnoliopsida","Streptophyta","Vitaceae"
"Lamiales","Plantae","Adenoplea",NA,"Magnoliopsida","Streptophyta","Scrophulariaceae"
"Lamiales","Plantae","Adenoplusia",NA,"Magnoliopsida","Streptophyta","Scrophulariaceae"
"Gentianales","Plantae","Adenopogon",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Malpighiales","Plantae","Adenoporces",NA,"Magnoliopsida","Streptophyta","Malpighiaceae"
"Cucurbitales","Plantae","Adenopus",NA,"Magnoliopsida","Streptophyta","Cucurbitaceae"
"Apiales","Plantae","Adenosciadium",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Malpighiales","Plantae","Adenosepalum",NA,"Magnoliopsida","Streptophyta","Hypericaceae"
"Lamiales","Plantae","Adenosma",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Lamiales","Plantae","Adenosma",NA,"Magnoliopsida","Streptophyta","Plantaginaceae"
"Lamiales","Plantae","Adenosma",NA,"Magnoliopsida","Streptophyta","Orobanchaceae"
"Lamiales","Plantae","Adenostachya",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Lamiales","Plantae","Adenostegia",NA,"Magnoliopsida","Streptophyta","Orobanchaceae"
"Caryophyllales","Plantae","Adenostemma",NA,"Magnoliopsida","Streptophyta","Caryophyllaceae"
"Laurales","Plantae","Adenostemum",NA,"Magnoliopsida","Streptophyta","Gomortegaceae"
"Laurales","Plantae","Adenostemum",NA,"Magnoliopsida","Streptophyta","Lauraceae"
"Proteales","Plantae","Adenostephanus",NA,"Magnoliopsida","Streptophyta","Proteaceae"
"Malpighiales","Plantae","Adenotrias",NA,"Magnoliopsida","Streptophyta","Hypericaceae"
"Lamiales","Plantae","Adhatoda",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Lamiales","Plantae","Adatoda",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Rosales","Plantae","Adicea",NA,"Magnoliopsida","Streptophyta","Urticaceae"
"Rosales","Plantae","Adike",NA,"Magnoliopsida","Streptophyta","Urticaceae"
"Ericales","Plantae","Adinandra",NA,"Magnoliopsida","Streptophyta","Theaceae"
"Ericales","Plantae","Adinandrella",NA,"Magnoliopsida","Streptophyta","Pentaphylacaceae"
"Sapindales","Plantae","Adiscanthus",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Ranunculales","Plantae","Adlumia",NA,"Magnoliopsida","Streptophyta","Papaveraceae"
"Ericales","Plantae","Adnaria",NA,"Magnoliopsida","Streptophyta","Styracaceae"
"Ericales","Plantae","Adnaria",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Ericales","Plantae","Adodendron",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Caryophyllales","Plantae","Adoketon",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Rosales","Plantae","Adolia",NA,"Magnoliopsida","Streptophyta","Rhamnaceae"
"Rosales","Plantae","Adolphia",NA,"Magnoliopsida","Streptophyta","Rhamnaceae"
"Ranunculales","Plantae","Adonanthe",NA,"Magnoliopsida","Streptophyta","Ranunculaceae"
"Ranunculales","Plantae","Adoniastrum",NA,"Magnoliopsida","Streptophyta","Ranunculaceae"
"Ranunculales","Plantae","Adonis",NA,"Magnoliopsida","Streptophyta","Ranunculaceae"
"Apiales","Plantae","Adorium",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Dilleniales","Plantae","Adrastaea",NA,"Magnoliopsida","Streptophyta","Dilleniaceae"
"Saxifragales","Plantae","Adromischus",NA,"Magnoliopsida","Streptophyta","Crassulaceae"
"Brassicales","Plantae","Adyseton",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Cucurbitales","Plantae","Aechmandra",NA,"Magnoliopsida","Streptophyta","Cucurbitaceae"
"Lamiales","Plantae","Aechmanthera",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Gentianales","Plantae","Aechmolepis",NA,"Magnoliopsida","Streptophyta","Apocynaceae"
"Caryophyllales","Plantae","Aegialinites",NA,"Magnoliopsida","Streptophyta","Plumbaginaceae"
"Caryophyllales","Plantae","Aegialitis",NA,"Magnoliopsida","Streptophyta","Plumbaginaceae"
"Ericales","Plantae","Aegiceras",NA,"Magnoliopsida","Streptophyta","Primulaceae"
"Oxalidales","Plantae","Aegiceras",NA,"Magnoliopsida","Streptophyta","Connaraceae"
"Lamiales","Plantae","Aeginetia",NA,"Magnoliopsida","Streptophyta","Orobanchaceae"
"Sapindales","Plantae","Aegle",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Sapindales","Plantae","Aeglopsis",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Ericales","Plantae","Aegochloa",NA,"Magnoliopsida","Streptophyta","Polemoniaceae"
"Apiales","Plantae","Aegokeras",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Boraginales","Plantae","Aegonychon",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Apiales","Plantae","Aegopodium",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Caryophyllales","Plantae","Aellenia",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Malpighiales","Plantae","Aenigmatanthera",NA,"Magnoliopsida","Streptophyta","Malpighiaceae"
"Saxifragales","Plantae","Aeonichryson",NA,"Magnoliopsida","Streptophyta","Crassulaceae"
"Saxifragales","Plantae","Aeoniogreenovia",NA,"Magnoliopsida","Streptophyta","Crassulaceae"
"Caryophyllales","Plantae","Aerva",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Sapindales","Plantae","Aeschrion",NA,"Magnoliopsida","Streptophyta","Simaroubaceae"
"Lamiales","Plantae","Aeschynanthus",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Saxifragales","Plantae","Aeschynanthus",NA,"Magnoliopsida","Streptophyta","Hamamelidaceae"
"Sapindales","Plantae","Aesculus",NA,"Magnoliopsida","Streptophyta","Sapindaceae"
"Santalales","Plantae","Aetanthus",NA,"Magnoliopsida","Streptophyta","Loranthaceae"
"Lamiales","Plantae","Aetheilema",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Caryophyllales","Plantae","Aethephyllum",NA,"Magnoliopsida","Streptophyta","Aizoaceae"
"Malvales","Plantae","Aethiocarpa",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Apiales","Plantae","Aethusa",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Malvales","Plantae","Aetoxylon",NA,"Magnoliopsida","Streptophyta","Thymelaeaceae"
"Rosales","Plantae","Afarca",NA,"Magnoliopsida","Streptophyta","Rhamnaceae"
"Sapindales","Plantae","Affonsea",NA,"Magnoliopsida","Streptophyta","Sapindaceae"
"Sapindales","Plantae","Afraegle",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Fabales","Plantae","Afrafzelia",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Apiales","Plantae","Aframmi",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Ericales","Plantae","Afrardisia",NA,"Magnoliopsida","Streptophyta","Primulaceae"
"Sapindales","Plantae","Afraurantium",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Caryophyllales","Plantae","Afrobrunnichia",NA,"Magnoliopsida","Streptophyta","Polygonaceae"
"Araucariales","Plantae","Afrocarpus",NA,"Pinopsida","Streptophyta","Podocarpaceae"
"Apiales","Plantae","Afrocarum",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Laurales","Plantae","Afrodaphne",NA,"Magnoliopsida","Streptophyta","Lauraceae"
"Lamiales","Plantae","Afrofittonia",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Magnoliales","Plantae","Afroguatteria",NA,"Magnoliopsida","Streptophyta","Annonaceae"
"Caryophyllales","Plantae","Afrolimon",NA,"Magnoliopsida","Streptophyta","Plumbaginaceae"
"Lamiales","Plantae","Afromendoncia",NA,"Magnoliopsida","Streptophyta","Acanthaceae"
"Apiales","Plantae","Afrosison",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Oxalidales","Plantae","Afrostyrax",NA,"Magnoliopsida","Streptophyta","Huaceae"
"Boraginales","Plantae","Afrotysonia",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Saxifragales","Plantae","Afrovivella",NA,"Magnoliopsida","Streptophyta","Crassulaceae"
"Lamiales","Plantae","Afzelia",NA,"Magnoliopsida","Streptophyta","Orobanchaceae"
"Sapindales","Plantae","Afzelia",NA,"Magnoliopsida","Streptophyta","Sapindaceae"
"Lamiales","Plantae","Agalinis",NA,"Magnoliopsida","Streptophyta","Orobanchaceae"
"Brassicales","Plantae","Agallis",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Malvales","Plantae","Agallochum",NA,"Magnoliopsida","Streptophyta","Thymelaeaceae"
"Poales","Plantae","Rikliella",NA,"Magnoliopsida","Streptophyta","Cyperaceae"
"Dioscoreales","Plantae","Rodwaya",NA,"Magnoliopsida","Streptophyta","Burmanniaceae"
"Poales","Plantae","Rohrbachia",NA,"Magnoliopsida","Streptophyta","Typhaceae"
"Poales","Plantae","Rondonanthus",NA,"Magnoliopsida","Streptophyta","Eriocaulaceae"
"Poales","Plantae","Ronnbergia",NA,"Magnoliopsida","Streptophyta","Bromeliaceae"
"Myrtales","Plantae","Agardhia",NA,"Magnoliopsida","Streptophyta","Vochysiaceae"
"Ericales","Plantae","Agarista",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Myrtales","Plantae","Agassizia",NA,"Magnoliopsida","Streptophyta","Onagraceae"
"Lamiales","Plantae","Agassizia",NA,"Magnoliopsida","Streptophyta","Plantaginaceae"
"Proteales","Plantae","Agastachys",NA,"Magnoliopsida","Streptophyta","Proteaceae"
"Apiales","Plantae","Agasulis",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Malpighiales","Plantae","Agatea",NA,"Magnoliopsida","Streptophyta","Violaceae"
"Lamiales","Plantae","Agathelpis",NA,"Magnoliopsida","Streptophyta","Plantaginaceae"
"Lamiales","Plantae","Agathelpis",NA,"Magnoliopsida","Streptophyta","Scrophulariaceae"
"Caryophyllales","Plantae","Agathophora",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Laurales","Plantae","Agathophyllum",NA,"Magnoliopsida","Streptophyta","Lauraceae"
"Caryophyllales","Plantae","Agathophytum",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Sapindales","Plantae","Agathosma",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Zingiberales","Plantae","Roscoea",NA,"Magnoliopsida","Streptophyta","Zingiberaceae"
"Gentianales","Plantae","Agathotes",NA,"Magnoliopsida","Streptophyta","Gentianaceae"
"Malpighiales","Plantae","Agation",NA,"Magnoliopsida","Streptophyta","Violaceae"
"Caryophyllales","Plantae","Agatophyton",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Ericales","Plantae","Agauria",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Oxalidales","Plantae","Agelaea",NA,"Magnoliopsida","Streptophyta","Connaraceae"
"Santalales","Plantae","Agelanthus",NA,"Magnoliopsida","Streptophyta","Loranthaceae"
"Apiales","Plantae","Ageomoron",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Lamiales","Plantae","Agerella",NA,"Magnoliopsida","Streptophyta","Plantaginaceae"
"Aquifoliales","Plantae","Ageria",NA,"Magnoliopsida","Streptophyta","Aquifoliaceae"
"Brassicales","Plantae","Agianthus",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Ericales","Plantae","Agiortia",NA,"Magnoliopsida","Streptophyta","Ericaceae"
"Sapindales","Plantae","Aglaia",NA,"Magnoliopsida","Streptophyta","Sapindaceae"
"Gentianales","Plantae","Royena",NA,"Magnoliopsida","Streptophyta","Rubiaceae"
"Asparagales","Plantae","Rubellia",NA,"Magnoliopsida","Streptophyta","Orchidaceae"
"Poales","Plantae","Ruckia",NA,"Magnoliopsida","Streptophyta","Bromeliaceae"
"Commelinales","Plantae","Rugendasia",NA,"Magnoliopsida","Streptophyta","Commelinaceae"
"Dioscoreales","Plantae","Saionia",NA,"Magnoliopsida","Streptophyta","Burmanniaceae"
"Sapindales","Plantae","Aglaia",NA,"Magnoliopsida","Streptophyta","Anacardiaceae"
"Sapindales","Plantae","Aglaiopsis",NA,"Magnoliopsida","Streptophyta","Meliaceae"
"Caryophyllales","Plantae","Agnirictus",NA,"Magnoliopsida","Streptophyta","Aizoaceae"
"Proteales","Plantae","Agnostus",NA,"Magnoliopsida","Streptophyta","Proteaceae"
"Santalales","Plantae","Agonandra",NA,"Magnoliopsida","Streptophyta","Opiliaceae"
"Zingiberales","Plantae","Sanblasia",NA,"Magnoliopsida","Streptophyta","Marantaceae"
"Lamiales","Plantae","Agorrhinum",NA,"Magnoliopsida","Streptophyta","Plantaginaceae"
"Apiales","Plantae","Agostana",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Caryophyllales","Plantae","Agriophyllum",NA,"Magnoliopsida","Streptophyta","Amaranthaceae"
"Apiales","Plantae","Agrocharis",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Zingiberales","Plantae","Saranthe",NA,"Magnoliopsida","Streptophyta","Marantaceae"
"Brassicales","Plantae","Agrosinapis",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Caryophyllales","Plantae","Agrostemma",NA,"Magnoliopsida","Streptophyta","Caryophyllaceae"
"Malvales","Plantae","Aguiaria",NA,"Magnoliopsida","Streptophyta","Malvaceae"
"Cucurbitales","Plantae","Ahzolia",NA,"Magnoliopsida","Streptophyta","Cucurbitaceae"
"Saxifragales","Plantae","Aichryson",NA,"Magnoliopsida","Streptophyta","Crassulaceae"
"Lamiales","Plantae","Aidelus",NA,"Magnoliopsida","Streptophyta","Plantaginaceae"
"Gentianales","Plantae","Aidomene",NA,"Magnoliopsida","Streptophyta","Apocynaceae"
"Lamiales","Plantae","Aikinia",NA,"Magnoliopsida","Streptophyta","Gesneriaceae"
"Sapindales","Plantae","Ailanthus",NA,"Magnoliopsida","Streptophyta","Meliaceae"
"Sapindales","Plantae","Ailanthus",NA,"Magnoliopsida","Streptophyta","Rutaceae"
"Sapindales","Plantae","Ailanthus",NA,"Magnoliopsida","Streptophyta","Anacardiaceae"
"Sapindales","Plantae","Ailantopsis",NA,"Magnoliopsida","Streptophyta","Meliaceae"
"Asterales","Plantae","Aillya",NA,"Magnoliopsida","Streptophyta","Goodeniaceae"
"Fabales","Plantae","Ailuroschia",NA,"Magnoliopsida","Streptophyta","Fabaceae"
"Apiales","Plantae","Ainsworthia",NA,"Magnoliopsida","Streptophyta","Apiaceae"
"Ranunculales","Plantae","Aiolon",NA,"Magnoliopsida","Streptophyta","Ranunculaceae"
"Laurales","Plantae","Aiouea",NA,"Magnoliopsida","Streptophyta","Lauraceae"
"Asparagales","Plantae","Sarcocadetia",NA,"Magnoliopsida","Streptophyta","Orchidaceae"
"Boraginales","Plantae","Aipyanthus",NA,"Magnoliopsida","Streptophyta","Boraginaceae"
"Caryophyllales","Plantae","Airampoa",NA,"Magnoliopsida","Streptophyta","Cactaceae"
"Caryophyllales","Plantae","Aistocaulon",NA,"Magnoliopsida","Streptophyta","Aizoaceae"
"Oxalidales","Plantae","Aistopetalum",NA,"Magnoliopsida","Streptophyta","Cunoniaceae"
"Saxifragales","Plantae","Aithales",NA,"Magnoliopsida","Streptophyta","Crassulaceae"
"Sapindales","Plantae","Aitonia",NA,"Magnoliopsida","Streptophyta","Meliaceae"
"Caryophyllales","Plantae","Aizoanthemum",NA,"Magnoliopsida","Streptophyta","Aizoaceae"
"Commelinales","Plantae","Sarcoperis",NA,"Magnoliopsida","Streptophyta","Commelinaceae"
"Brassicales","Plantae","Aizodraba",NA,"Magnoliopsida","Streptophyta","Brassicaceae"
"Caryophyllales","Plantae","Aizoon",NA,"Magnoliopsida","Streptophyta","Aizoaceae"
"Zingiberales","Plantae","Sarcophrynium",NA,"Magnoliopsida","Streptophyta","Marantaceae"
"Laurales","Plantae","Ajovea",NA,"Magnoliopsida","Streptophyta","Lauraceae"
"Sapindales","Plantae","Akea",NA,"Magnoliopsida","Streptophyta","Sapindaceae"
"Sapindales","Plantae","Akeesia",NA,"Magnoliopsida","Streptophyta","Sapindaceae"
